CustomerID,Recency,Frequency,Monetary,Cluster
C218426,336,1,4801.28,1
C218439,214,1,1016.5,1
C218445,696,1,1200.32,3
C218449,757,1,162.64,3
C218450,364,1,187.68,1
C218458,543,1,4801.28,3
C218464,457,1,365.94,1
C218467,791,1,83.68,0
C218478,941,1,20.92,0
C218493,638,1,1200.32,3
C218500,600,1,5401.53,3
C218501,539,1,47.07,3
C218504,1035,1,4801.28,0
C218528,511,1,378.75,3
C218539,214,1,35.84,1
C218559,1065,1,47.07,0
C218563,1031,1,143.36,0
C218569,877,1,2700.7200000000003,0
C218586,843,1,7502.0,0
C218603,335,1,162.64,1
C218610,821,1,2700.7200000000003,0
C218618,854,1,4801.28,0
C218621,725,1,5401.53,3
C218624,661,1,365.94,3
C218632,721,1,650.56,3
C218636,967,1,16800.0,2
C218638,1060,1,300.08,0
C218650,1003,1,242.4,0
C218657,690,1,20.92,3
C218675,484,1,15004.25,2
C218678,786,1,300.08,0
C218685,823,1,2700.7200000000003,0
C218686,364,1,11.73,1
C218690,725,1,4801.28,3
C218694,698,1,2400.68,3
C218701,1055,1,5401.53,0
C218704,664,1,650.56,3
C218706,572,1,20.92,3
C218713,244,1,300.08,1
C218719,393,1,5401.53,1
C218722,912,1,378.75,0
C218729,457,1,4801.28,1
C218732,668,1,40.66,3
C218746,155,1,7502.0,1
C218750,154,1,105.57,1
C218752,631,1,242.4,3
C218754,641,1,573.44,3
C218756,757,1,47.07,3
C218768,455,1,5.23,1
C218776,753,1,40.66,3
C218777,576,1,60.6,3
C218778,760,1,7502.0,3
C218798,693,1,300.08,3
C218803,396,1,2700.7200000000003,1
C218840,726,1,130.75,3
C218852,722,1,40.66,3
C218853,517,1,16800.0,2
C218870,358,1,15004.25,2
C218871,1006,1,20.92,0
C218877,548,1,7502.0,3
C218882,92,1,5.23,1
C218902,753,1,9602.72,2
C218907,818,1,4801.28,0
C218909,691,1,300.08,3
C218913,547,1,1200.32,3
C218922,387,1,26250.0,2
C218933,786,1,1200.32,0
C218942,757,1,2400.68,3
C218957,509,1,40.66,3
C218977,696,1,300.08,3
C218996,541,1,47.07,3
C218999,907,1,136.35000000000002,0
C219026,782,1,9602.72,2
C219029,905,1,16800.0,2
C219031,245,1,7502.0,1
C219033,550,1,300.08,3
C219040,849,1,300.08,0
C219042,601,1,46.92,3
C219049,367,1,47.07,1
C219058,973,1,300.08,0
C219060,1062,1,896.0,0
C219064,93,1,2700.7200000000003,1
C219076,359,1,83.68,1
C219083,518,1,143.36,3
C219098,512,1,4801.28,3
C219101,1029,1,1016.5,0
C219104,517,1,365.94,3
C219106,518,1,4801.28,3
C219115,665,1,15004.25,2
C219126,456,1,40.66,1
C219133,1033,1,7502.0,0
C219144,608,1,300.08,3
C219162,792,1,7502.0,0
C219163,787,1,7502.0,0
C219171,1060,1,300.08,0
C219187,336,1,573.44,1
C219190,816,1,9602.72,2
C219203,1002,1,2700.7200000000003,0
C219206,511,1,162.64,3
C219207,846,1,16800.0,2
C219224,938,1,896.0,0
C219225,389,1,2700.7200000000003,1
C219227,661,1,1200.32,3
C219242,215,1,1050.0,1
C219254,1005,1,4801.28,0
C219264,661,1,1016.5,3
C219265,358,1,4801.28,1
C219279,519,1,365.94,3
C219286,854,1,300.08,0
C219304,540,1,2700.7200000000003,3
C219309,976,1,7502.0,0
C219319,970,1,378.75,0
C219322,641,1,573.44,3
C219325,813,1,2700.7200000000003,0
C219342,455,1,1200.32,1
C219348,1056,1,4801.28,0
C219349,854,1,1200.32,0
C219362,1005,1,1200.32,0
C219366,638,1,9602.72,2
C219369,633,1,15004.25,2
C219375,426,1,4801.28,1
C219384,875,1,143.36,0
C219391,513,1,7502.0,3
C219403,2,1,40.66,1
C219404,448,1,1200.32,1
C219405,937,1,7502.0,0
C219411,844,1,600.17,0
C219413,518,1,47.07,3
C219416,572,1,896.0,3
C219419,450,1,1200.32,1
C219445,397,1,130.75,1
C219451,701,1,40.66,3
C219458,663,1,2700.7200000000003,3
C219467,425,1,5401.53,1
C219487,697,1,300.08,3
C219497,426,1,1016.5,1
C219503,334,1,650.56,1
C219522,420,1,242.4,1
C219528,907,1,300.08,0
C219544,392,1,26250.0,2
C219547,971,1,35.84,0
C219548,633,1,83.68,3
C219551,944,1,20.92,0
C219572,783,1,5.23,0
C219578,904,1,5.23,0
C219583,669,1,2700.7200000000003,3
C219586,123,1,162.64,1
C219593,756,1,105.57,3
C219598,277,1,5401.53,1
C219602,514,1,2700.7200000000003,3
C219614,878,1,1200.32,0
C219615,906,1,83.68,0
C219633,1006,1,143.36,0
C219635,609,1,130.75,3
C219648,539,1,378.75,3
C219655,604,1,83.68,3
C219664,851,1,162.64,0
C219683,843,1,47.07,0
C219710,695,1,896.0,3
C219713,92,1,16800.0,2
C219721,935,1,47.07,0
C219733,542,1,5401.53,3
C219745,639,1,573.44,3
C219753,336,1,5.23,1
C219756,390,1,130.75,1
C219766,425,1,300.08,1
C219771,359,1,365.94,1
C219776,453,1,4801.28,1
C219794,155,1,9450.0,1
C219799,722,1,2700.7200000000003,3
C219800,417,1,83.68,1
C219804,514,1,650.56,3
C219818,601,1,40.66,3
C219820,480,1,46.92,3
C219823,691,1,2700.7200000000003,3
C219826,1064,1,1050.0,0
C219832,386,1,300.08,1
C219835,581,1,15004.25,2
C219836,216,1,322.56,1
C219839,785,1,1016.5,0
C219848,31,1,40.66,1
C219859,998,1,322.56,0
C219867,245,1,2400.68,1
C219871,975,1,1050.0,0
C219872,911,1,143.36,0
C219875,184,1,5401.53,1
C219880,421,1,322.56,1
C219882,880,1,16800.0,2
C219898,1055,1,5.23,0
C219903,516,1,20.92,3
C219904,548,1,2700.7200000000003,3
C219930,727,1,15.15,3
C219936,571,1,650.56,3
C219940,660,1,20.92,3
C219949,965,1,162.64,0
C219951,820,1,47.07,0
C219957,844,1,9602.72,2
C219963,1058,1,16800.0,2
C219964,906,1,47.07,0
C219981,575,1,136.35000000000002,3
C219983,1007,1,2700.7200000000003,0
C219986,761,1,40.66,3
C219995,155,1,2700.7200000000003,1
C220002,1007,1,2700.7200000000003,0
C220003,244,1,7502.0,1
C220007,606,1,4801.28,3
C220013,456,1,11.73,1
C220028,848,1,5.23,0
C220038,941,1,573.44,0
C220042,692,1,5.23,3
C220052,154,1,300.08,1
C220057,32,1,1200.32,1
C220068,670,1,5401.53,3
C220082,915,1,4801.28,0
C220118,360,1,130.75,1
C220122,662,1,162.64,3
C220126,812,1,40.66,0
C220133,789,1,378.75,0
C220135,356,1,130.75,1
C220137,935,1,650.56,0
C220138,424,1,5.23,1
C220148,1033,1,2400.68,0
C220155,937,1,130.75,0
C220161,449,1,2700.7200000000003,1
C220178,511,1,365.94,3
C220181,547,1,4801.28,3
C220184,729,1,896.0,3
C220188,904,1,5.23,0
C220189,336,1,162.64,1
C220196,731,1,35.84,3
C220199,1055,1,1016.5,0
C220203,997,1,600.17,0
C220210,937,1,2700.7200000000003,0
C220219,572,1,143.36,3
C220222,427,1,4801.28,1
C220229,304,1,378.75,1
C220237,447,1,300.08,1
C220245,581,1,378.75,3
C220255,914,1,7502.0,0
C220259,215,1,573.44,1
C220263,334,1,143.36,1
C220270,1032,1,4801.28,0
C220274,729,1,40.66,3
C220281,726,1,4801.28,3
C220289,458,1,300.08,1
C220316,420,1,1016.5,1
C220321,32,1,130.75,1
C220329,359,1,7502.0,1
C220334,517,1,47.07,3
C220352,183,1,1016.5,1
C220354,1003,1,5.23,0
C220356,358,1,5.23,1
C220379,726,1,1200.32,3
C220385,850,1,2700.7200000000003,0
C220395,215,1,47.07,1
C220399,417,1,9602.72,2
C220404,93,1,1200.32,1
C220410,1025,1,2700.7200000000003,0
C220417,998,1,162.64,0
C220432,1065,1,16800.0,2
C220436,1004,1,35.84,0
C220437,31,1,300.08,1
C220461,481,1,40.66,3
C220470,449,1,365.94,1
C220471,731,1,60.6,3
C220507,395,1,4801.28,1
C220513,387,1,1200.32,1
C220522,634,1,2700.7200000000003,3
C220535,427,1,2700.7200000000003,1
C220540,790,1,143.36,0
C220550,215,1,300.08,1
C220564,601,1,5401.53,3
C220573,516,1,896.0,3
C220583,184,1,242.4,1
C220597,456,1,15.15,1
C220599,185,1,378.75,1
C220602,577,1,2400.68,3
C220603,639,1,378.75,3
C220608,999,1,16800.0,2
C220631,449,1,300.08,1
C220640,905,1,40.66,0
C220644,1058,1,300.08,0
C220666,386,1,46.92,1
C220676,756,1,2700.7200000000003,3
C220683,813,1,2400.68,0
C220685,694,1,7502.0,3
C220687,665,1,300.08,3
C220689,363,1,5.23,1
C220691,481,1,600.17,3
C220694,428,1,130.75,1
C220700,579,1,1200.32,3
C220706,850,1,143.36,0
C220712,1062,1,11.73,0
C220721,632,1,322.56,3
C220723,487,1,47.07,3
C220738,910,1,365.94,0
C220749,639,1,1200.32,3
C220753,425,1,573.44,1
C220770,751,1,7502.0,3
C220773,965,1,47.07,0
C220774,367,1,40.66,1
C220781,884,1,4200.0,0
C220797,611,1,300.08,3
C220880,759,1,35.84,3
C220881,389,1,83.68,1
C220889,756,1,20.92,3
C220891,1001,1,5401.53,0
C220906,787,1,40.66,0
C220912,1003,1,20.92,0
C220928,974,1,7502.0,0
C220941,667,1,4801.28,3
C220943,874,1,9602.72,2
C220945,788,1,143.36,0
C220946,755,1,130.75,3
C220955,479,1,1200.32,3
C220963,878,1,83.68,0
C220965,690,1,15004.25,2
C220977,394,1,162.64,1
C220984,539,1,7502.0,3
C220986,817,1,130.75,0
C221016,395,1,1050.0,1
C221017,488,1,2400.68,3
C221019,520,1,242.4,3
C221027,540,1,40.66,3
C221038,305,1,1200.32,1
C221053,457,1,242.4,1
C221065,786,1,300.08,0
C221073,753,1,300.08,3
C221080,303,1,2700.7200000000003,1
C221095,728,1,4801.28,3
C221105,944,1,40.66,0
C221122,511,1,130.75,3
C221123,721,1,300.08,3
C221124,881,1,322.56,0
C221135,946,1,293.25,0
C221141,843,1,600.17,0
C221152,662,1,15004.25,2
C221158,883,1,1200.32,0
C221163,605,1,16800.0,2
C221173,1057,1,143.36,0
C221178,937,1,1200.32,0
C221182,844,1,4801.28,0
C221193,699,1,1200.32,3
C221221,580,1,1200.32,3
C221223,1063,1,35.84,0
C221227,907,1,9450.0,2
C221229,852,1,40.66,0
C221231,1029,1,5.23,0
C221266,450,1,1200.32,1
C221272,516,1,9602.72,2
C221274,606,1,15004.25,2
C221279,574,1,2700.7200000000003,3
C221283,637,1,15.15,3
C221301,392,1,1200.32,1
C221305,784,1,7502.0,0
C221310,974,1,4801.28,0
C221318,544,1,7502.0,3
C221329,389,1,83.68,1
C221333,578,1,2700.7200000000003,3
C221336,426,1,4801.28,1
C221345,600,1,650.56,3
C221358,449,1,4801.28,1
C221362,360,1,35.84,1
C221378,576,1,83.68,3
C221381,792,1,2700.7200000000003,0
C221389,63,1,600.17,1
C221394,1028,1,300.08,0
C221408,793,1,40.66,0
C221415,996,1,1016.5,0
C221419,452,1,7502.0,1
C221424,698,1,130.75,3
C221429,914,1,83.68,0
C221430,425,1,300.08,1
C221432,820,1,300.08,0
C221433,396,1,300.08,1
C221440,851,1,130.75,0
C221457,821,1,1016.5,0
C221474,1000,1,1200.32,0
C221477,822,1,83.68,0
C221494,852,1,4801.28,0
C221495,637,1,2400.68,3
C221505,483,1,4801.28,3
C221518,427,1,7502.0,1
C221532,634,1,1016.5,3
C221534,603,1,365.94,3
C221549,545,1,2400.68,3
C221558,275,1,20.92,1
C221559,970,1,1200.32,0
C221563,514,1,5401.53,3
C221566,184,1,300.08,1
C221567,387,1,4801.28,1
C221577,516,1,35.84,3
C221589,1061,1,650.56,0
C221595,912,1,47.07,0
C221597,1060,1,1050.0,0
C221600,487,1,1200.32,3
C221601,334,1,650.56,1
C221607,970,1,896.0,0
C221632,850,1,15.15,0
C221639,639,1,7502.0,3
C221642,360,1,60.6,1
C221643,881,1,7502.0,0
C221644,423,1,1200.32,1
C221645,908,1,365.94,0
C221662,884,1,5401.53,0
C221666,603,1,4801.28,3
C221669,426,1,300.08,1
C221672,1062,1,293.25,0
C221677,483,1,2700.7200000000003,3
C221681,791,1,573.44,0
C221682,1030,1,162.64,0
C221699,640,1,2700.7200000000003,3
C221707,387,1,11.73,1
C221713,511,1,5401.53,3
C221735,570,1,300.08,3
C221738,63,1,4801.28,1
C221741,882,1,4801.28,0
C221749,358,1,300.08,1
C221756,423,1,4801.28,1
C221759,938,1,7502.0,0
C221764,580,1,143.36,3
C221784,543,1,4200.0,3
C221785,1004,1,365.94,0
C221787,633,1,573.44,3
C221798,516,1,40.66,3
C221803,846,1,300.08,0
C221806,878,1,83.68,0
C221808,304,1,15004.25,2
C221813,509,1,300.08,3
C221815,572,1,300.08,3
C221827,971,1,300.08,0
C221829,757,1,7502.0,3
C221839,668,1,300.08,3
C221848,1060,1,35.84,0
C221860,418,1,2700.7200000000003,1
C221864,426,1,9602.72,2
C221879,1004,1,35.84,0
C221887,303,1,20.92,1
C221896,303,1,365.94,1
C221903,573,1,322.56,3
C221907,335,1,2700.7200000000003,1
C221914,1030,1,162.64,0
C221920,388,1,300.08,1
C221921,603,1,5401.53,3
C221938,419,1,46.92,1
C221949,939,1,83.68,0
C221960,660,1,573.44,3
C221962,93,1,2700.7200000000003,1
C221987,910,1,26250.0,2
C222004,454,1,300.08,1
C222012,968,1,143.36,0
C222018,699,1,1200.32,3
C222024,631,1,1016.5,3
C222045,601,1,4801.28,3
C222071,1032,1,650.56,0
C222077,751,1,4801.28,3
C222079,938,1,7502.0,0
C222089,910,1,47.07,0
C222093,690,1,1200.32,3
C222100,481,1,650.56,3
C222110,424,1,2700.7200000000003,1
C222115,784,1,35.84,0
C222119,1029,1,47.07,0
C222124,845,1,47.07,0
C222126,539,1,47.07,3
C222137,849,1,322.56,0
C222139,792,1,26250.0,2
C222140,391,1,136.35000000000002,1
C222148,915,1,378.75,0
C222154,854,1,573.44,0
C222159,698,1,9602.72,2
C222160,303,1,40.66,1
C222162,244,1,1016.5,1
C222182,1001,1,2400.68,0
C222213,608,1,5.23,3
C222218,367,1,40.66,1
C222249,604,1,35.84,3
C222255,1027,1,1200.32,0
C222256,1031,1,2700.7200000000003,0
C222260,850,1,322.56,0
C222265,1059,1,650.56,0
C222273,968,1,4801.28,0
C222275,878,1,2700.7200000000003,0
C222278,908,1,4801.28,0
C222283,420,1,2700.7200000000003,1
C222303,1035,1,650.56,0
C222310,610,1,1200.32,3
C222326,607,1,1200.32,3
C222333,571,1,136.35000000000002,3
C222341,660,1,130.75,3
C222349,390,1,300.08,1
C222350,447,1,650.56,1
C222356,665,1,322.56,3
C222357,818,1,130.75,0
C222372,608,1,4801.28,3
C222385,661,1,5.23,3
C222389,999,1,20.92,0
C222390,454,1,136.35000000000002,1
C222391,453,1,15.15,1
C222397,633,1,1200.32,3
C222398,635,1,162.64,3
C222399,755,1,650.56,3
C222406,850,1,35.84,0
C222427,216,1,1200.32,1
C222437,334,1,2700.7200000000003,1
C222448,851,1,5401.53,0
C222458,92,1,60.6,1
C222472,815,1,16800.0,2
C222477,845,1,47.07,0
C222479,663,1,378.75,3
C222482,667,1,46.92,3
C222485,391,1,4200.0,1
C222492,478,1,83.68,3
C222499,939,1,5.23,0
C222512,92,1,1200.32,1
C222520,450,1,2700.7200000000003,1
C222525,786,1,600.17,0
C222536,937,1,143.36,0
C222538,721,1,130.75,3
C222545,1001,1,1200.32,0
C222546,544,1,7502.0,3
C222561,455,1,5401.53,1
C222569,367,1,130.75,1
C222577,660,1,365.94,3
C222599,633,1,293.25,3
C222624,546,1,1016.5,3
C222633,843,1,650.56,0
C222635,452,1,2700.7200000000003,1
C222643,696,1,300.08,3
C222667,759,1,300.08,3
C222677,419,1,83.68,1
C222683,518,1,4801.28,3
C222684,184,1,130.75,1
C222687,1001,1,5401.53,0
C222698,277,1,7502.0,1
C222720,605,1,600.17,3
C222722,62,1,2400.68,1
C222724,690,1,600.17,3
C222728,966,1,4801.28,0
C222733,1004,1,130.75,0
C222734,699,1,573.44,3
C222738,814,1,5.23,0
C222739,876,1,143.36,0
C222746,389,1,300.08,1
C222776,940,1,2700.7200000000003,0
C222784,184,1,293.25,1
C222808,123,1,300.08,1
C222816,393,1,35.84,1
C222817,391,1,365.94,1
C222820,515,1,1200.32,3
C222853,546,1,83.68,3
C222871,915,1,162.64,0
C222873,452,1,300.08,1
C222884,753,1,600.17,3
C222889,518,1,15.15,3
C222890,1057,1,40.66,0
C222899,664,1,2700.7200000000003,3
C222906,122,1,2700.7200000000003,1
C222922,418,1,1200.32,1
C222927,1063,1,300.08,0
C222949,697,1,4801.28,3
C222957,541,1,600.17,3
C222959,913,1,7502.0,0
C222962,607,1,7502.0,3
C222974,966,1,4801.28,0
C222986,520,1,1016.5,3
C222990,421,1,4801.28,1
C223000,601,1,2400.68,3
C223003,1056,1,7502.0,0
C223010,358,1,4801.28,1
C223021,1003,1,136.35000000000002,0
C223026,699,1,162.64,3
C223034,943,1,300.08,0
C223035,540,1,20.92,3
C223040,813,1,1016.5,0
C223041,752,1,2700.7200000000003,3
C223050,1003,1,40.66,0
C223062,997,1,242.4,0
C223066,752,1,130.75,3
C223081,848,1,300.08,0
C223089,417,1,143.36,1
C223110,485,1,15004.25,2
C223134,453,1,293.25,1
C223137,632,1,130.75,3
C223140,848,1,2700.7200000000003,0
C223162,449,1,7502.0,1
C223164,969,1,20.92,0
C223168,245,1,136.35000000000002,1
C223172,390,1,378.75,1
C223173,1060,1,896.0,0
C223178,396,1,26250.0,2
C223197,389,1,7502.0,1
C223202,725,1,4801.28,3
C223208,388,1,20.92,1
C223210,848,1,143.36,0
C223212,335,1,4801.28,1
C223214,365,1,16800.0,2
C223219,603,1,11.73,3
C223241,640,1,300.08,3
C223253,544,1,47.07,3
C223282,816,1,300.08,0
C223284,731,1,1200.32,3
C223285,759,1,2700.7200000000003,3
C223291,875,1,4801.28,0
C223302,1056,1,9450.0,0
C223315,910,1,2400.68,0
C223319,851,1,7502.0,0
C223343,335,1,1200.32,1
C223345,488,1,83.68,3
C223348,636,1,143.36,3
C223368,520,1,7502.0,3
C223369,184,1,1200.32,1
C223383,1060,1,162.64,0
C223387,848,1,1200.32,0
C223399,573,1,1016.5,3
C223401,512,1,322.56,3
C223417,635,1,300.08,3
C223420,752,1,7502.0,3
C223430,880,1,5401.53,0
C223433,155,1,4801.28,1
C223437,275,1,1200.32,1
C223450,853,1,15004.25,2
C223473,153,1,47.07,1
C223478,850,1,4200.0,0
C223488,1059,1,15004.25,2
C223506,365,1,2700.7200000000003,1
C223511,940,1,365.94,0
C223516,425,1,20.92,1
C223518,1004,1,1016.5,0
C223525,31,1,300.08,1
C223526,822,1,9450.0,2
C223534,93,1,83.68,1
C223541,752,1,83.68,3
C223542,999,1,2700.7200000000003,0
C223545,728,1,1200.32,3
C223559,637,1,650.56,3
C223560,361,1,5401.53,1
C223563,914,1,162.64,0
C223603,92,1,7502.0,1
C223606,154,1,130.75,1
C223607,457,1,7502.0,1
C223628,1030,1,5401.53,0
C223631,692,1,20.92,3
C223637,751,1,1016.5,3
C223638,907,1,20.92,0
C223655,669,1,650.56,3
C223663,421,1,40.66,1
C223665,664,1,1200.32,3
C223669,454,1,162.64,1
C223675,387,1,1200.32,1
C223681,600,1,7502.0,3
C223682,519,1,2700.7200000000003,3
C223691,788,1,20.92,0
C223703,783,1,15.15,0
C223704,665,1,1016.5,3
C223708,970,1,365.94,0
C223724,694,1,5.23,3
C223727,517,1,7502.0,3
C223731,911,1,26250.0,2
C223732,427,1,1016.5,1
C223737,1024,1,83.68,0
C223739,367,1,2700.7200000000003,1
C223743,452,1,4801.28,1
C223744,485,1,130.75,3
C223748,1003,1,16800.0,2
C223755,605,1,573.44,3
C223767,1000,1,2700.7200000000003,0
C223770,363,1,35.84,1
C223779,944,1,1016.5,0
C223786,428,1,130.75,1
C223790,360,1,2700.7200000000003,1
C223803,998,1,162.64,0
C223812,487,1,4801.28,3
C223813,420,1,15.15,1
C223817,216,1,1016.5,1
C223823,664,1,9602.72,2
C223829,1030,1,15004.25,2
C223830,694,1,2700.7200000000003,3
C223860,453,1,40.66,1
C223871,427,1,2700.7200000000003,1
C223882,665,1,322.56,3
C223888,1033,1,1016.5,0
C223892,2,1,60.6,1
C223893,849,1,650.56,0
C223911,601,1,20.92,3
C223923,943,1,2700.7200000000003,0
C223931,762,1,9450.0,2
C223932,153,1,35.84,1
C223933,580,1,20.92,3
C223939,939,1,187.68,0
C223946,386,1,300.08,1
C223954,751,1,20.92,3
C223973,1028,1,1200.32,0
C223983,449,1,47.07,1
C223988,155,1,187.68,1
C223994,728,1,573.44,3
C224003,884,1,365.94,0
C224022,637,1,5.23,3
C224025,550,1,187.68,3
C224026,122,1,1016.5,1
C224032,698,1,40.66,3
C224033,122,1,7502.0,1
C224048,572,1,2700.7200000000003,3
C224050,661,1,573.44,3
C224051,1033,1,2400.68,0
C224058,721,1,7502.0,3
C224067,915,1,130.75,0
C224074,851,1,4801.28,0
C224076,184,1,130.75,1
C224082,457,1,650.56,1
C224091,730,1,105.57,3
C224092,395,1,7502.0,1
C224110,633,1,1016.5,3
C224116,965,1,83.68,0
C224132,1034,1,300.08,0
C224137,662,1,11.73,3
C224140,487,1,105.57,3
C224154,484,1,15004.25,2
C224160,245,1,4801.28,1
C224163,943,1,46.92,0
C224170,603,1,130.75,3
C224175,449,1,7502.0,1
C224186,974,1,2700.7200000000003,0
C224194,423,1,4801.28,1
C224196,996,1,2400.68,0
C224213,511,1,2700.7200000000003,3
C224222,695,1,47.07,3
C224226,1028,1,143.36,0
C224238,277,1,300.08,1
C224249,422,1,300.08,1
C224252,386,1,83.68,1
C224268,1063,1,7502.0,0
C224275,549,1,896.0,3
C224278,1005,1,1200.32,0
C224282,366,1,4801.28,1
C224285,1027,1,896.0,0
C224302,783,1,40.66,0
C224312,304,1,11.73,1
C224314,364,1,83.68,1
C224323,600,1,4801.28,3
C224325,602,1,162.64,3
C224331,154,1,20.92,1
C224338,576,1,1200.32,3
C224344,785,1,1200.32,0
C224350,2,1,7502.0,1
C224356,488,1,9602.72,2
C224363,479,1,1016.5,3
C224373,885,1,105.57,0
C224377,32,1,143.36,1
C224386,1002,1,20.92,0
C224387,972,1,7502.0,0
C224393,572,1,16800.0,2
C224396,245,1,300.08,1
C224406,823,1,300.08,0
C224412,904,1,7502.0,0
C224414,998,1,4801.28,0
C224419,363,1,7502.0,1
C224420,724,1,322.56,3
C224427,725,1,7502.0,3
C224433,724,1,15004.25,2
C224447,882,1,9450.0,2
C224452,394,1,293.25,1
C224473,876,1,2700.7200000000003,0
C224474,457,1,300.08,1
C224478,852,1,650.56,0
C224506,731,1,40.66,3
C224507,611,1,20.92,3
C224519,518,1,4200.0,3
C224520,215,1,4801.28,1
C224521,1028,1,293.25,0
C224544,447,1,7502.0,1
C224550,792,1,47.07,0
C224557,998,1,1050.0,0
C224560,693,1,105.57,3
C224563,394,1,162.64,1
C224564,511,1,1016.5,3
C224578,277,1,2700.7200000000003,1
C224593,910,1,60.6,0
C224631,515,1,1016.5,3
C224634,999,1,7502.0,0
C224641,387,1,300.08,1
C224644,660,1,7502.0,3
C224650,457,1,130.75,1
C224656,1,1,83.68,1
C224660,520,1,1016.5,3
C224662,753,1,26250.0,2
C224668,1056,1,83.68,0
C224672,1026,1,15004.25,2
C224674,573,1,1200.32,3
C224688,662,1,1200.32,3
C224698,303,1,15004.25,2
C224699,518,1,47.07,3
C224701,1056,1,896.0,0
C224727,823,1,2700.7200000000003,0
C224729,726,1,16800.0,2
C224730,790,1,650.56,0
C224731,335,1,15.15,1
C224736,1007,1,1200.32,0
C224739,575,1,2400.68,3
C224740,155,1,1016.5,1
C224743,454,1,650.56,1
C224744,185,1,7502.0,1
C224754,965,1,4801.28,0
C224774,303,1,7502.0,1
C224778,424,1,35.84,1
C224808,848,1,4801.28,0
C224822,668,1,26250.0,2
C224824,639,1,1200.32,3
C224859,877,1,2400.68,0
C224881,634,1,162.64,3
C224886,783,1,7502.0,0
C224892,605,1,300.08,3
C224895,936,1,15004.25,2
C224896,847,1,47.07,0
C224899,1002,1,4801.28,0
C224907,1055,1,2400.68,0
C224908,1059,1,15004.25,2
C224921,638,1,573.44,3
C224924,637,1,896.0,3
C224935,454,1,2700.7200000000003,1
C224946,822,1,46.92,0
C224949,510,1,26250.0,2
C224955,277,1,1016.5,1
C224972,722,1,4200.0,3
C224985,244,1,1200.32,1
C224986,488,1,573.44,3
C224990,761,1,2700.7200000000003,3
C224991,516,1,650.56,3
C225018,393,1,83.68,1
C225019,783,1,365.94,0
C225027,971,1,293.25,0
C225035,906,1,5.23,0
C225036,572,1,2700.7200000000003,3
C225042,419,1,60.6,1
C225046,975,1,130.75,0
C225048,758,1,896.0,3
C225051,360,1,4801.28,1
C225054,277,1,130.75,1
C225078,852,1,15.15,0
C225085,1066,1,365.94,0
C225089,785,1,162.64,0
C225103,818,1,5401.53,0
C225105,357,1,15.15,1
C225107,304,1,896.0,1
C225113,510,1,83.68,3
C225118,1063,1,1200.32,0
C225127,757,1,896.0,3
C225132,660,1,4801.28,3
C225135,604,1,4801.28,3
C225137,458,1,1200.32,1
C225158,637,1,35.84,3
C225162,1035,1,47.07,0
C225167,756,1,130.75,3
C225169,753,1,1200.32,3
C225173,1007,1,300.08,0
C225174,335,1,650.56,1
C225175,513,1,4801.28,3
C225180,482,1,300.08,3
C225191,847,1,47.07,0
C225193,845,1,650.56,0
C225198,847,1,9450.0,2
C225200,998,1,15004.25,2
C225204,699,1,1050.0,3
C225205,821,1,136.35000000000002,0
C225218,277,1,1050.0,1
C225219,638,1,7502.0,3
C225222,520,1,15004.25,2
C225223,943,1,2400.68,0
C225234,846,1,300.08,0
C225238,816,1,40.66,0
C225239,905,1,105.57,0
C225247,731,1,365.94,3
C225258,366,1,136.35000000000002,1
C225279,581,1,300.08,3
C225310,92,1,47.07,1
C225331,757,1,600.17,3
C225343,153,1,60.6,1
C225366,486,1,300.08,3
C225367,483,1,5.23,3
C225369,661,1,35.84,3
C225377,365,1,40.66,1
C225381,423,1,4801.28,1
C225385,394,1,322.56,1
C225395,571,1,300.08,3
C225403,610,1,7502.0,3
C225421,517,1,4801.28,3
C225424,973,1,1200.32,0
C225425,542,1,11.73,3
C225428,791,1,11.73,0
C225430,607,1,60.6,3
C225434,1033,1,2700.7200000000003,0
C225437,935,1,365.94,0
C225443,450,1,47.07,1
C225459,812,1,300.08,0
C225468,1064,1,4801.28,0
C225493,453,1,4801.28,1
C225501,1004,1,2400.68,0
C225508,850,1,1016.5,0
C225532,966,1,7502.0,0
C225542,546,1,7502.0,3
C225543,876,1,1200.32,0
C225545,365,1,2700.7200000000003,1
C225547,1061,1,7502.0,0
C225558,723,1,15004.25,2
C225566,641,1,322.56,3
C225574,1063,1,5401.53,0
C225576,485,1,1016.5,3
C225603,997,1,4801.28,0
C225605,968,1,11.73,0
C225610,813,1,650.56,0
C225616,570,1,2700.7200000000003,3
C225620,1035,1,2700.7200000000003,0
C225630,277,1,40.66,1
C225654,605,1,60.6,3
C225658,699,1,9602.72,2
C225661,423,1,365.94,1
C225682,760,1,83.68,3
C225686,1006,1,650.56,0
C225687,425,1,130.75,1
C225692,693,1,4801.28,3
C225701,457,1,378.75,1
C225704,356,1,2700.7200000000003,1
C225714,483,1,7502.0,1
C225715,456,1,47.07,1
C225719,1004,1,11.73,0
C225721,396,1,5.23,1
C225733,1032,1,130.75,0
C225738,662,1,1200.32,3
C225744,822,1,2700.7200000000003,0
C225753,1060,1,5401.53,0
C225769,1003,1,47.07,0
C225779,366,1,1016.5,1
C225792,912,1,378.75,0
C225810,911,1,7502.0,0
C225820,544,1,1200.32,3
C225821,1033,1,47.07,0
C225833,785,1,15.15,0
